date,state,district,pincode,age_0_5,age_5_17,age_18_greater,clean_0_5,clean_5_17,clean_18_plus,mbu_due_5,mbu_due_15,total_pending_mbu,demand_score
14-09-2025,Maharashtra,Mumbai Suburban,400084,0,1,0,0,1,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Mumbai Suburban,400087,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Mumbai Suburban,400095,2,1,0,2,1,0,0.0,0.0,0.0,0.11
14-09-2025,Maharashtra,Mumbai Suburban,400097,5,0,0,5,0,0,1.0,0.0,1.0,0.22
14-09-2025,Maharashtra,Mumbai Suburban,400101,1,2,0,1,2,0,0.0,0.0,0.0,0.11
14-09-2025,Maharashtra,Mumbai Suburban,400104,0,1,0,0,1,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Nagpur,440026,4,1,0,4,1,0,1.0,0.0,1.0,0.22
14-09-2025,Maharashtra,Nagpur,440027,2,0,0,2,0,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Nagpur,440028,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Nagpur,441106,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Nagpur,441108,2,0,0,2,0,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Nanded,431602,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Nanded,431717,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Nanded,431806,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Nandurbar,425442,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Nashik,422010,3,2,0,3,2,0,0.0,0.0,0.0,0.18
14-09-2025,Maharashtra,Nashik,422011,1,1,0,1,1,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Osmanabad,413534,0,1,0,0,1,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Palghar,401209,2,4,0,2,4,0,0.0,0.0,0.0,0.22
14-09-2025,Maharashtra,Pune,410510,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Pune,411013,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Pune,411028,4,0,0,4,0,0,1.0,0.0,1.0,0.18
14-09-2025,Maharashtra,Pune,411040,1,1,0,1,1,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Pune,411060,1,1,0,1,1,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Pune,413105,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Raigad,410218,0,2,0,0,2,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Raigarh,402106,2,0,0,2,0,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Raigarh,410210,1,1,0,1,1,0,0.0,0.0,0.0,0.07
14-09-2025,Maharashtra,Ratnagiri,415606,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Ratnagiri,415612,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Satara,412806,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Satara,415115,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Satara,415211,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Satara,415212,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Solapur,413227,0,1,0,0,1,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Solapur,413324,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Thane,400603,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Thane,401209,0,1,0,0,1,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Thane,401602,1,1,1,1,1,1,0.0,0.0,0.0,0.11
14-09-2025,Maharashtra,Thane,421305,2,3,0,2,3,0,0.0,0.0,0.0,0.18
14-09-2025,Maharashtra,Thane,421306,21,8,0,21,8,0,3.0,1.0,4.0,1.22
14-09-2025,Maharashtra,Thane,421402,1,0,0,1,0,0,0.0,0.0,0.0,0.04
14-09-2025,Maharashtra,Washim,444506,1,0,0,1,0,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Ahmadnagar,413701,4,0,0,4,0,0,1.0,0.0,1.0,0.18
13-09-2025,Maharashtra,Ahmadnagar,413703,1,0,0,1,0,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Ahmadnagar,413704,1,1,0,1,1,0,0.0,0.0,0.0,0.07
13-09-2025,Maharashtra,Ahmadnagar,413717,0,2,0,0,2,0,0.0,0.0,0.0,0.07
13-09-2025,Maharashtra,Ahmadnagar,413719,3,1,0,3,1,0,0.0,0.0,0.0,0.15
13-09-2025,Maharashtra,Ahmadnagar,414106,2,0,0,2,0,0,0.0,0.0,0.0,0.07
13-09-2025,Maharashtra,Ahmadnagar,414301,0,2,0,0,2,0,0.0,0.0,0.0,0.07
13-09-2025,Maharashtra,Ahmadnagar,414307,0,2,0,0,2,0,0.0,0.0,0.0,0.07
13-09-2025,Maharashtra,Ahmadnagar,414402,3,1,0,3,1,0,0.0,0.0,0.0,0.15
13-09-2025,Maharashtra,Ahmadnagar,414502,15,2,0,15,2,0,2.0,0.0,2.0,0.7
13-09-2025,Maharashtra,Ahmadnagar,422603,1,0,0,1,0,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Ahmadnagar,422622,0,1,0,0,1,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Akola,444006,3,0,0,3,0,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Akola,444104,1,0,0,1,0,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Akola,444126,1,0,0,1,0,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Akola,444302,0,1,0,0,1,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Amravati,444604,4,1,0,4,1,0,1.0,0.0,1.0,0.22
13-09-2025,Maharashtra,Amravati,444701,3,0,0,3,0,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Amravati,444705,3,0,0,3,0,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Amravati,444709,5,0,0,5,0,0,1.0,0.0,1.0,0.22
13-09-2025,Maharashtra,Amravati,444717,1,0,0,1,0,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Amravati,444801,2,1,0,2,1,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Amravati,444904,3,1,0,3,1,0,0.0,0.0,0.0,0.15
13-09-2025,Maharashtra,Aurangabad,423703,2,1,0,2,1,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Aurangabad,431003,2,1,0,2,1,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Aurangabad,431005,1,2,0,1,2,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Aurangabad,431008,5,1,0,5,1,0,1.0,0.0,1.0,0.26
13-09-2025,Maharashtra,Aurangabad,431107,0,1,0,0,1,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Aurangabad,431110,0,3,0,0,3,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Aurangabad,431117,5,0,0,5,0,0,1.0,0.0,1.0,0.22
13-09-2025,Maharashtra,Aurangabad,431137,2,0,0,2,0,0,0.0,0.0,0.0,0.07
13-09-2025,Maharashtra,Aurangabad,431151,0,1,0,0,1,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Beed,431127,7,2,0,7,2,0,1.0,0.0,1.0,0.37
13-09-2025,Maharashtra,Beed,431130,1,1,0,1,1,0,0.0,0.0,0.0,0.07
13-09-2025,Maharashtra,Beed,431517,1,2,0,1,2,0,0.0,0.0,0.0,0.11
13-09-2025,Maharashtra,Bhandara,441802,0,1,0,0,1,0,0.0,0.0,0.0,0.04
13-09-2025,Maharashtra,Bhandara,441906,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Ahmadnagar,413715,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Ahmadnagar,413722,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Ahmadnagar,414002,0,2,0,0,2,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Ahmadnagar,414304,4,2,0,4,2,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Ahmadnagar,414402,2,3,1,2,3,1,0.0,0.0,0.0,0.22
12-09-2025,Maharashtra,Ahmadnagar,414403,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Ahmadnagar,414601,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Ahmadnagar,422604,4,2,0,4,2,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Ahmed Nagar,422611,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Ahmed Nagar,423107,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Akola,444003,5,1,0,5,1,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Akola,444401,6,2,0,6,2,0,1.0,0.0,1.0,0.33
12-09-2025,Maharashtra,Amravati,444701,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Amravati,444704,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Amravati,444705,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Amravati,444706,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Amravati,444723,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Amravati,444807,1,2,0,1,2,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Amravati,444809,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Amravati,444901,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Amravati,444904,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Aurangabad,431001,55,24,0,55,24,0,8.0,2.0,10.0,3.29
12-09-2025,Maharashtra,Aurangabad,431007,5,3,0,5,3,0,1.0,0.0,1.0,0.33
12-09-2025,Maharashtra,Aurangabad,431101,2,2,0,2,2,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Aurangabad,431104,10,2,0,10,2,0,2.0,0.0,2.0,0.52
12-09-2025,Maharashtra,Aurangabad,431111,2,4,0,2,4,0,0.0,0.0,0.0,0.22
12-09-2025,Maharashtra,Aurangabad,431133,7,2,0,7,2,0,1.0,0.0,1.0,0.37
12-09-2025,Maharashtra,Aurangabad,431134,4,1,0,4,1,0,1.0,0.0,1.0,0.22
12-09-2025,Maharashtra,Aurangabad,431150,5,1,0,5,1,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Beed,414205,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Beed,431126,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Beed,431129,3,2,0,3,2,0,0.0,0.0,0.0,0.18
12-09-2025,Maharashtra,Beed,431142,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Beed,431515,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Beed,431519,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Bhandara,441803,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Bhandara,441804,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Bhandara,441805,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Bhandara,441809,5,0,0,5,0,0,1.0,0.0,1.0,0.22
12-09-2025,Maharashtra,Bhandara,441906,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Bhandara,441907,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Bhandara,441909,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Bhandara,441914,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Bid,431126,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Bid,431127,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Bid,431128,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Buldana,443304,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Buldana,443402,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Buldana,444303,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Buldhana,443102,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Buldhana,443204,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Buldhana,443302,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Buldhana,443303,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Buldhana,443402,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Buldhana,443404,7,0,0,7,0,0,1.0,0.0,1.0,0.3
12-09-2025,Maharashtra,Buldhana,444203,2,2,0,2,2,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Buldhana,444304,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Chandrapur,441223,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Chandrapur,441224,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Chandrapur,442904,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Chandrapur,442905,2,2,1,2,2,1,0.0,0.0,0.0,0.18
12-09-2025,Maharashtra,Chandrapur,442908,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Dharashiv,413504,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Dhule,424304,11,13,0,11,13,0,2.0,1.0,3.0,1.0
12-09-2025,Maharashtra,Dhule,424306,14,5,0,14,5,0,2.0,0.0,2.0,0.78
12-09-2025,Maharashtra,Dhule,424309,5,2,0,5,2,0,1.0,0.0,1.0,0.3
12-09-2025,Maharashtra,Dhule,425405,11,9,0,11,9,0,2.0,1.0,3.0,0.85
12-09-2025,Maharashtra,Dhule,425406,4,10,0,4,10,0,1.0,1.0,2.0,0.59
12-09-2025,Maharashtra,Gadchiroli,442603,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Gadchiroli,442704,4,3,0,4,3,0,1.0,0.0,1.0,0.3
12-09-2025,Maharashtra,Gadchiroli,442707,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Gondiya,441601,14,0,0,14,0,0,2.0,0.0,2.0,0.59
12-09-2025,Maharashtra,Gondiya,441614,10,0,0,10,0,0,2.0,0.0,2.0,0.44
12-09-2025,Maharashtra,Gondiya,441701,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Gondiya,441802,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Gondiya,441807,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Gondiya,441901,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Hingoli,431512,11,5,0,11,5,0,2.0,0.0,2.0,0.67
12-09-2025,Maharashtra,Hingoli,431514,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Hingoli,431542,4,4,0,4,4,0,1.0,0.0,1.0,0.33
12-09-2025,Maharashtra,Hingoli,431705,13,6,0,13,6,0,2.0,1.0,3.0,0.81
12-09-2025,Maharashtra,Jalgaon,424107,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Jalgaon,424116,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Jalgaon,424204,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Jalgaon,424209,1,2,0,1,2,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Jalgaon,425002,9,12,0,9,12,0,1.0,1.0,2.0,0.85
12-09-2025,Maharashtra,Jalgaon,425105,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Jalgaon,425108,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Jalgaon,425110,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Jalgaon,425115,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Jalgaon,425116,4,1,0,4,1,0,1.0,0.0,1.0,0.22
12-09-2025,Maharashtra,Jalgaon,425201,7,3,0,7,3,0,1.0,0.0,1.0,0.41
12-09-2025,Maharashtra,Jalgaon,425301,5,1,0,5,1,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Jalgaon,425311,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Jalgaon,425503,4,3,0,4,3,0,1.0,0.0,1.0,0.3
12-09-2025,Maharashtra,Jalna,431205,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Jalna,431208,5,0,0,5,0,0,1.0,0.0,1.0,0.22
12-09-2025,Maharashtra,Jalna,431211,6,1,0,6,1,0,1.0,0.0,1.0,0.3
12-09-2025,Maharashtra,Kolhapur,415101,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Kolhapur,416001,10,0,0,10,0,0,2.0,0.0,2.0,0.44
12-09-2025,Maharashtra,Kolhapur,416004,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Kolhapur,416008,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Kolhapur,416109,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Kolhapur,416117,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Kolhapur,416119,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Kolhapur,416208,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Kolhapur,416210,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Kolhapur,416212,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Kolhapur,416216,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Kolhapur,416229,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Kolhapur,416502,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Kolhapur,416504,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Latur,413511,4,1,0,4,1,0,1.0,0.0,1.0,0.22
12-09-2025,Maharashtra,Latur,413514,0,3,0,0,3,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Latur,413515,4,3,0,4,3,0,1.0,0.0,1.0,0.3
12-09-2025,Maharashtra,Latur,413522,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Latur,413527,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Latur,413607,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Mumbai,400004,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Mumbai,400010,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai,400011,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Mumbai,400014,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai,400015,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai,400019,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai,400043,12,8,1,12,8,1,2.0,1.0,3.0,0.89
12-09-2025,Maharashtra,Mumbai,400054,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai,400059,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai,400061,0,1,0,0,1,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai,400067,6,6,0,6,6,0,1.0,1.0,2.0,0.52
12-09-2025,Maharashtra,Mumbai,400069,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Mumbai,400075,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Mumbai,400081,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Mumbai,400086,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Mumbai,400088,2,3,0,2,3,0,0.0,0.0,0.0,0.18
12-09-2025,Maharashtra,Mumbai,400093,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Mumbai,400095,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Mumbai City,400011,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Mumbai City,400015,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Mumbai Suburban,400024,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai Suburban,400050,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Mumbai Suburban,400053,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai Suburban,400054,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai Suburban,400061,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Mumbai Suburban,400063,3,4,0,3,4,0,0.0,0.0,0.0,0.26
12-09-2025,Maharashtra,Mumbai Suburban,400074,2,2,1,2,2,1,0.0,0.0,0.0,0.18
12-09-2025,Maharashtra,Mumbai Suburban,400077,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Mumbai Suburban,400093,3,2,0,3,2,0,0.0,0.0,0.0,0.18
12-09-2025,Maharashtra,Mumbai Suburban,400102,0,3,2,0,3,2,0.0,0.0,0.0,0.18
12-09-2025,Maharashtra,Mumbai( Sub Urban ),400091,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Mumbai( Sub Urban ),400101,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Nagpur,440001,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nagpur,440003,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Nagpur,440008,6,2,0,6,2,0,1.0,0.0,1.0,0.33
12-09-2025,Maharashtra,Nagpur,440013,2,1,0,2,1,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Nagpur,440014,2,0,1,2,0,1,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Nagpur,440016,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nagpur,440017,5,0,0,5,0,0,1.0,0.0,1.0,0.22
12-09-2025,Maharashtra,Nagpur,440023,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nagpur,440024,5,1,0,5,1,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Nagpur,440037,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Nagpur,441001,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Nagpur,441103,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nagpur,441104,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Nagpur,441107,5,1,0,5,1,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Nagpur,441112,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nagpur,441202,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nagpur,441204,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nagpur,441304,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Nagpur,441306,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nanded,431603,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Nanded,431708,21,2,0,21,2,0,3.0,0.0,3.0,0.96
12-09-2025,Maharashtra,Nanded,431741,2,0,0,2,0,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nanded,431809,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Nandurbar,425408,3,1,0,3,1,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Nandurbar,425412,12,0,0,12,0,0,2.0,0.0,2.0,0.52
12-09-2025,Maharashtra,Nandurbar,425419,8,2,0,8,2,0,1.0,0.0,1.0,0.41
12-09-2025,Maharashtra,Nandurbar,425426,5,1,0,5,1,0,1.0,0.0,1.0,0.26
12-09-2025,Maharashtra,Nandurbar,425432,2,3,0,2,3,0,0.0,0.0,0.0,0.18
12-09-2025,Maharashtra,Nandurbar *,425415,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Nashik,422203,4,1,0,4,1,0,1.0,0.0,1.0,0.22
12-09-2025,Maharashtra,Nashik,422207,1,1,0,1,1,0,0.0,0.0,0.0,0.07
12-09-2025,Maharashtra,Nashik,422208,9,4,0,9,4,0,1.0,0.0,1.0,0.52
12-09-2025,Maharashtra,Nashik,422212,1,3,0,1,3,0,0.0,0.0,0.0,0.15
12-09-2025,Maharashtra,Nashik,422303,6,2,0,6,2,0,1.0,0.0,1.0,0.33
12-09-2025,Maharashtra,Nashik,422401,3,0,0,3,0,0,0.0,0.0,0.0,0.11
12-09-2025,Maharashtra,Nashik,423204,7,0,0,7,0,0,1.0,0.0,1.0,0.3
12-09-2025,Maharashtra,Osmanabad,413607,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Osmanabad,413623,4,0,0,4,0,0,1.0,0.0,1.0,0.18
12-09-2025,Maharashtra,Palghar,401204,1,0,0,1,0,0,0.0,0.0,0.0,0.04
12-09-2025,Maharashtra,Palghar,401208,3,11,0,3,11,0,0.0,1.0,1.0,0.55
12-09-2025,Maharashtra,Palghar,401305,12,1,0,12,1,0,2.0,0.0,2.0,0.55
